link,name_raw,slug
https://www.congress.gov/member/claudine-schneider/S000136,"Representative Schneider, Claudine",claudine-schneider/S000136
https://www.congress.gov/member/aaron-schock/S001179,"Representative Schock, Aaron",aaron-schock/S001179
https://www.congress.gov/member/kurt-schrader/S001180,"Representative Schrader, Kurt",kurt-schrader/S001180
https://www.congress.gov/member/kim-schrier/S001216,"Representative Schrier, Kim",kim-schrier/S001216
https://www.congress.gov/member/edward-schrock/S001151,"Representative Schrock, Edward L.",edward-schrock/S001151
https://www.congress.gov/member/patricia-schroeder/S000142,"Representative Schroeder, Patricia",patricia-schroeder/S000142
https://www.congress.gov/member/bill-schuette/S000143,"Representative Schuette, Bill",bill-schuette/S000143
https://www.congress.gov/member/richard-schulze/S000146,"Representative Schulze, Richard T.",richard-schulze/S000146
https://www.congress.gov/member/charles-schumer/S000148,"Senator Schumer, Charles E.",charles-schumer/S000148
https://www.congress.gov/member/allyson-schwartz/S001162,"Representative Schwartz, Allyson Y.",allyson-schwartz/S001162
https://www.congress.gov/member/john-schwarz/S001161,"Representative Schwarz, John J.H. ""Joe""",john-schwarz/S001161
https://www.congress.gov/member/richard-schweiker/S000159,"Senator Schweiker, Richard S.",richard-schweiker/S000159
https://www.congress.gov/member/david-schweikert/S001183,"Representative Schweikert, David",david-schweikert/S001183
https://www.congress.gov/member/austin-scott/S001189,"Representative Scott, Austin",austin-scott/S001189
https://www.congress.gov/member/david-scott/S001157,"Representative Scott, David",david-scott/S001157
https://www.congress.gov/member/hugh-scott/S000174,"Senator Scott, Hugh",hugh-scott/S000174
https://www.congress.gov/member/rick-scott/S001217,"Senator Scott, Rick ",rick-scott/S001217
https://www.congress.gov/member/robert-scott/S000185,"Representative Scott, Robert C. ""Bobby""",robert-scott/S000185
https://www.congress.gov/member/tim-scott/S001184,"Senator Scott, Tim",tim-scott/S001184
https://www.congress.gov/member/william-scott/S000189,"Senator Scott, William Lloyd",william-scott/S000189
https://www.congress.gov/member/andrea-seastrand/S000213,"Representative Seastrand, Andrea H.",andrea-seastrand/S000213
https://www.congress.gov/member/keith-sebelius/S000217,"Representative Sebelius, Keith G.",keith-sebelius/S000217
https://www.congress.gov/member/john-seiberling/S000230,"Representative Seiberling, John F.",john-seiberling/S000230
https://www.congress.gov/member/shelley-sekula-gibbs/S001166,"Representative Sekula Gibbs, Shelley",shelley-sekula-gibbs/S001166
https://www.congress.gov/member/f-sensenbrenner/S000244,"Representative Sensenbrenner, F. James, Jr.",f-sensenbrenner/S000244
https://www.congress.gov/member/jose-serrano/S000248,"Representative Serrano, Jose E.",jose-serrano/S000248
https://www.congress.gov/member/jeff-sessions/S001141,"Senator Sessions, Jeff",jeff-sessions/S001141
https://www.congress.gov/member/pete-sessions/S000250,"Representative Sessions, Pete",pete-sessions/S000250
https://www.congress.gov/member/joe-sestak/S001169,"Representative Sestak, Joe",joe-sestak/S001169
https://www.congress.gov/member/terri-sewell/S001185,"Representative Sewell, Terri A.",terri-sewell/S001185
https://www.congress.gov/member/john-seymour/S000269,"Senator Seymour, John",john-seymour/S000269
https://www.congress.gov/member/john-shadegg/S000275,"Representative Shadegg, John B.",john-shadegg/S000275
https://www.congress.gov/member/jeanne-shaheen/S001181,"Senator Shaheen, Jeanne",jeanne-shaheen/S001181
https://www.congress.gov/member/donna-shalala/S001206,"Representative Shalala, Donna E.",donna-shalala/S001206
https://www.congress.gov/member/robert-shamansky/S000282,"Representative Shamansky, Bob",robert-shamansky/S000282
https://www.congress.gov/member/james-shannon/S000286,"Representative Shannon, James M.",james-shannon/S000286
https://www.congress.gov/member/philip-sharp/S000294,"Representative Sharp, Philip R.",philip-sharp/S000294
https://www.congress.gov/member/e-shaw/S000303,"Representative Shaw, E. Clay, Jr.",e-shaw/S000303
https://www.congress.gov/member/christopher-shays/S001144,"Representative Shays, Christopher",christopher-shays/S001144
https://www.congress.gov/member/carol-shea-porter/S001170,"Representative Shea-Porter, Carol",carol-shea-porter/S001170
https://www.congress.gov/member/richard-shelby/S000320,"Senator Shelby, Richard C.",richard-shelby/S000320
https://www.congress.gov/member/karen-shepherd/S000332,"Representative Shepherd, Karen",karen-shepherd/S000332
https://www.congress.gov/member/brad-sherman/S000344,"Representative Sherman, Brad",brad-sherman/S000344
https://www.congress.gov/member/mikie-sherrill/S001207,"Representative Sherrill, Mikie",mikie-sherrill/S001207
https://www.congress.gov/member/don-sherwood/S001146,"Representative Sherwood, Don",don-sherwood/S001146
https://www.congress.gov/member/john-shimkus/S000364,"Representative Shimkus, John",john-shimkus/S000364
https://www.congress.gov/member/george-shipley/S000367,"Representative Shipley, George E.",george-shipley/S000367
https://www.congress.gov/member/richard-shoup/S000383,"Representative Shoup, Dick",richard-shoup/S000383
https://www.congress.gov/member/ronnie-shows/S001147,"Representative Shows, Ronnie",ronnie-shows/S001147
https://www.congress.gov/member/garner-shriver/S000388,"Representative Shriver, Garner E.",garner-shriver/S000388
https://www.congress.gov/member/heath-shuler/S001171,"Representative Shuler, Heath",heath-shuler/S001171
https://www.congress.gov/member/norman-shumway/S000393,"Representative Shumway, Norman D.",norman-shumway/S000393
https://www.congress.gov/member/bill-shuster/S001154,"Representative Shuster, Bill",bill-shuster/S001154
https://www.congress.gov/member/bud-shuster/S000394,"Representative Shuster, Bud",bud-shuster/S000394
https://www.congress.gov/member/robert-sikes/S000406,"Representative Sikes, Robert L. F.",robert-sikes/S000406
https://www.congress.gov/member/gerry-sikorski/S000407,"Representative Sikorski, Gerry E.",gerry-sikorski/S000407
https://www.congress.gov/member/mark-siljander/S000409,"Representative Siljander, Mark D.",mark-siljander/S000409
https://www.congress.gov/member/rob-simmons/S001152,"Representative Simmons, Rob",rob-simmons/S001152
https://www.congress.gov/member/paul-simon/S000423,"Senator Simon, Paul",paul-simon/S000423
https://www.congress.gov/member/alan-simpson/S000429,"Senator Simpson, Alan K.",alan-simpson/S000429
https://www.congress.gov/member/michael-simpson/S001148,"Representative Simpson, Michael K.",michael-simpson/S001148
https://www.congress.gov/member/kyrsten-sinema/S001191,"Senator Sinema, Kyrsten",kyrsten-sinema/S001191
https://www.congress.gov/member/albio-sires/S001165,"Representative Sires, Albio",albio-sires/S001165
https://www.congress.gov/member/norman-sisisky/S000453,"Representative Sisisky, Norman",norman-sisisky/S000453
https://www.congress.gov/member/bernice-sisk/S000454,"Representative Sisk, B. F.",bernice-sisk/S000454
https://www.congress.gov/member/david-skaggs/S000462,"Representative Skaggs, David E.",david-skaggs/S000462
https://www.congress.gov/member/joseph-skeen/S000463,"Representative Skeen, Joe",joseph-skeen/S000463
https://www.congress.gov/member/ike-skelton/S000465,"Representative Skelton, Ike",ike-skelton/S000465
https://www.congress.gov/member/joe-skubitz/S000472,"Representative Skubitz, Joe",joe-skubitz/S000472
https://www.congress.gov/member/john-slack/S000473,"Representative Slack, John",john-slack/S000473
https://www.congress.gov/member/james-slattery/S000477,"Representative Slattery, Jim",james-slattery/S000477
https://www.congress.gov/member/d-slaughter/S000479,"Representative Slaughter, D. French, Jr.",d-slaughter/S000479
https://www.congress.gov/member/louise-slaughter/S000480,"Representative Slaughter, Louise McIntosh",louise-slaughter/S000480
https://www.congress.gov/member/elissa-slotkin/S001208,"Representative Slotkin, Elissa",elissa-slotkin/S001208
https://www.congress.gov/member/adam-smith/S000510,"Representative Smith, Adam",adam-smith/S000510
https://www.congress.gov/member/adrian-smith/S001172,"Representative Smith, Adrian",adrian-smith/S001172
https://www.congress.gov/member/albert-smith/S000514,"Representative Smith, Albert L., Jr.",albert-smith/S000514
https://www.congress.gov/member/robert-smith/S000606,"Senator Smith, Bob",robert-smith/S000606
https://www.congress.gov/member/christopher-smith/S000522,"Representative Smith, Christopher H.",christopher-smith/S000522
https://www.congress.gov/member/denny-smith/S000527,"Representative Smith, Denny",denny-smith/S000527
https://www.congress.gov/member/gordon-smith/S001142,"Senator Smith, Gordon H.",gordon-smith/S001142
https://www.congress.gov/member/henry-smith/S000548,"Representative Smith, Henry P., III",henry-smith/S000548
https://www.congress.gov/member/jason-smith/S001195,"Representative Smith, Jason",jason-smith/S001195
https://www.congress.gov/member/joseph-smith/S000579,"Representative Smith, Joseph F.",joseph-smith/S000579
https://www.congress.gov/member/lamar-smith/S000583,"Representative Smith, Lamar",lamar-smith/S000583
https://www.congress.gov/member/larkin-smith/S000584,"Representative Smith, Larkin",larkin-smith/S000584
https://www.congress.gov/member/lawrence-smith/S000586,"Representative Smith, Lawrence",lawrence-smith/S000586
https://www.congress.gov/member/linda-smith/S000587,"Representative Smith, Linda",linda-smith/S000587
https://www.congress.gov/member/neal-smith/S000596,"Representative Smith, Neal Edward",neal-smith/S000596
https://www.congress.gov/member/nick-smith/S000597,"Representative Smith, Nick",nick-smith/S000597
https://www.congress.gov/member/peter-smith/S000601,"Representative Smith, Peter",peter-smith/S000601
https://www.congress.gov/member/robert-smith/S000607,"Representative Smith, Robert",robert-smith/S000607
https://www.congress.gov/member/tina-smith/S001203,"Senator Smith, Tina ",tina-smith/S001203
https://www.congress.gov/member/virginia-smith/S000622,"Representative Smith, Virginia",virginia-smith/S000622
https://www.congress.gov/member/lloyd-smucker/S001199,"Representative Smucker, Lloyd",lloyd-smucker/S001199
https://www.congress.gov/member/vince-snowbarger/S000662,"Representative Snowbarger, Vince",vince-snowbarger/S000662
https://www.congress.gov/member/olympia-snowe/S000663,"Senator Snowe, Olympia J.",olympia-snowe/S000663
https://www.congress.gov/member/m-snyder/S000669,"Representative Snyder, M. G. (Gene)",m-snyder/S000669
https://www.congress.gov/member/victor-snyder/S000672,"Representative Snyder, Vic",victor-snyder/S000672
https://www.congress.gov/member/michael-sodrel/S001160,"Representative Sodrel, Michael E.",michael-sodrel/S001160
https://www.congress.gov/member/stephen-solarz/S000673,"Representative Solarz, Stephen J.",stephen-solarz/S000673
https://www.congress.gov/member/hilda-solis/S001153,"Representative Solis, Hilda L.",hilda-solis/S001153
https://www.congress.gov/member/gerald-solomon/S000675,"Representative Solomon, Gerald B. H.",gerald-solomon/S000675
https://www.congress.gov/member/darren-soto/S001200,"Representative Soto, Darren",darren-soto/S001200
https://www.congress.gov/member/mark-souder/S001143,"Representative Souder, Mark E.",mark-souder/S001143
https://www.congress.gov/member/steve-southerland/S001186,"Representative Southerland, Steve II",steve-southerland/S001186
https://www.congress.gov/member/zachary-space/S001173,"Representative Space, Zachary T.",zachary-space/S001173
https://www.congress.gov/member/abigail-spanberger/S001209,"Representative Spanberger, Abigail Davis",abigail-spanberger/S001209
https://www.congress.gov/member/ross-spano/S001210,"Representative Spano, Ross",ross-spano/S001210
https://www.congress.gov/member/john-sparkman/S000701,"Senator Sparkman, John J.",john-sparkman/S000701
https://www.congress.gov/member/arlen-specter/S000709,"Senator Specter, Arlen",arlen-specter/S000709
https://www.congress.gov/member/jackie-speier/S001175,"Representative Speier, Jackie",jackie-speier/S001175
https://www.congress.gov/member/gladys-spellman/S000716,"Representative Spellman, Gladys Noon",gladys-spellman/S000716
https://www.congress.gov/member/floyd-spence/S000718,"Representative Spence, Floyd",floyd-spence/S000718
https://www.congress.gov/member/john-spratt/S000749,"Representative Spratt, John M., Jr.",john-spratt/S000749
https://www.congress.gov/member/fernand-st-germain/S000762,"Representative St Germain, Fernand J.",fernand-st-germain/S000762
https://www.congress.gov/member/deborah-stabenow/S000770,"Senator Stabenow, Debbie",deborah-stabenow/S000770
https://www.congress.gov/member/edward-stack/S000772,"Representative Stack, Edward J.",edward-stack/S000772
https://www.congress.gov/member/robert-stafford/S000776,"Senator Stafford, Robert T.",robert-stafford/S000776
https://www.congress.gov/member/harley-staggers/S000778,"Representative Staggers, Harley O.",harley-staggers/S000778
https://www.congress.gov/member/harley-staggers/S000779,"Representative Staggers, Harley O., Jr.",harley-staggers/S000779
https://www.congress.gov/member/richard-stallings/S000785,"Representative Stallings, Richard H.",richard-stallings/S000785
https://www.congress.gov/member/arlan-stangeland/S000795,"Representative Stangeland, Arlan",arlan-stangeland/S000795
https://www.congress.gov/member/greg-stanton/S001211,"Representative Stanton, Greg",greg-stanton/S001211
https://www.congress.gov/member/j-stanton/S000804,"Representative Stanton, J. William",j-stanton/S000804
https://www.congress.gov/member/james-stanton/S000803,"Representative Stanton, James V.",james-stanton/S000803
https://www.congress.gov/member/pete-stark/S000810,"Representative Stark, Fortney Pete",pete-stark/S000810
https://www.congress.gov/member/mick-staton/S000818,"Representative Staton, David Michael",mick-staton/S000818
https://www.congress.gov/member/pete-stauber/S001212,"Representative Stauber, Pete",pete-stauber/S001212
https://www.congress.gov/member/cliff-stearns/S000822,"Representative Stearns, Cliff",cliff-stearns/S000822
https://www.congress.gov/member/thomas-steed/S000829,"Representative Steed, Tom",thomas-steed/S000829
https://www.congress.gov/member/robert-steele/S000836,"Representative Steele, Robert H.",robert-steele/S000836
https://www.congress.gov/member/alan-steelman/S000841,"Representative Steelman, Alan",alan-steelman/S000841
https://www.congress.gov/member/newton-steers/S000844,"Representative Steers, Newton I., Jr.",newton-steers/S000844
https://www.congress.gov/member/elise-stefanik/S001196,"Representative Stefanik, Elise M.",elise-stefanik/S001196
https://www.congress.gov/member/sam-steiger/S000846,"Representative Steiger, Sam",sam-steiger/S000846
https://www.congress.gov/member/william-steiger/S000847,"Representative Steiger, William A.",william-steiger/S000847
https://www.congress.gov/member/bryan-steil/S001213,"Representative Steil, Bryan",bryan-steil/S001213
https://www.congress.gov/member/charles-stenholm/S000851,"Representative Stenholm, Charles W.",charles-stenholm/S000851
https://www.congress.gov/member/john-stennis/S000852,"Senator Stennis, John C.",john-stennis/S000852
https://www.congress.gov/member/robert-stephens/S000860,"Representative Stephens, Robert G., Jr.",robert-stephens/S000860
https://www.congress.gov/member/w-steube/S001214,"Representative Steube, W. Gregory",w-steube/S001214
https://www.congress.gov/member/haley-stevens/S001215,"Representative Stevens, Haley M.",haley-stevens/S001215
https://www.congress.gov/member/theodore-stevens/S000888,"Senator Stevens, Ted",theodore-stevens/S000888
https://www.congress.gov/member/adlai-stevenson/S000890,"Senator Stevenson, Adlai E., III",adlai-stevenson/S000890
https://www.congress.gov/member/bennett-stewart/S000902,"Representative Stewart, Bennett McVey",bennett-stewart/S000902
https://www.congress.gov/member/chris-stewart/S001192,"Representative Stewart, Chris",chris-stewart/S001192
https://www.congress.gov/member/donald-stewart/S000907,"Senator Stewart, Donald",donald-stewart/S000907
https://www.congress.gov/member/steve-stivers/S001187,"Representative Stivers, Steve",steve-stivers/S001187
https://www.congress.gov/member/david-stockman/S000935,"Representative Stockman, David A.",david-stockman/S000935
https://www.congress.gov/member/steve-stockman/S000937,"Representative Stockman, Steve",steve-stockman/S000937
https://www.congress.gov/member/louis-stokes/S000948,"Representative Stokes, Louis",louis-stokes/S000948
https://www.congress.gov/member/richard-stone/S000962,"Senator Stone, Richard (Dick)",richard-stone/S000962
https://www.congress.gov/member/michael-strang/S000991,"Representative Strang, Michael L.",michael-strang/S000991
https://www.congress.gov/member/luther-strange/S001202,"Senator Strange, Luther",luther-strange/S001202
https://www.congress.gov/member/samuel-stratton/S000997,"Representative Stratton, Samuel S.",samuel-stratton/S000997
https://www.congress.gov/member/ted-strickland/S001004,"Representative Strickland, Ted",ted-strickland/S001004
https://www.congress.gov/member/frank-stubblefield/S001037,"Representative Stubblefield, Frank A.",frank-stubblefield/S001037
https://www.congress.gov/member/w-stuckey/S001039,"Representative Stuckey, W. S. (Bill), Jr.",w-stuckey/S001039
https://www.congress.gov/member/gerry-studds/S001040,"Representative Studds, Gerry E.",gerry-studds/S001040
https://www.congress.gov/member/bob-stump/S001044,"Representative Stump, Bob",bob-stump/S001044
https://www.congress.gov/member/bart-stupak/S001045,"Representative Stupak, Bart",bart-stupak/S001045
https://www.congress.gov/member/marlin-stutzman/S001188,"Representative Stutzman, Marlin A.",marlin-stutzman/S001188
https://www.congress.gov/member/dan-sullivan/S001198,"Senator Sullivan, Dan ",dan-sullivan/S001198
https://www.congress.gov/member/john-sullivan/S001155,"Representative Sullivan, John",john-sullivan/S001155
https://www.congress.gov/member/leonor-sullivan/S001057,"Representative Sullivan, Leonor K. (Mrs. John B.)",leonor-sullivan/S001057
https://www.congress.gov/member/donald-sundquist/S001075,"Representative Sundquist, Don",donald-sundquist/S001075
https://www.congress.gov/member/foto-sunia/S001077,"Representative Sunia, Foto I. F.",foto-sunia/S001077
https://www.congress.gov/member/john-sununu/S001078,"Senator Sununu, John E.",john-sununu/S001078
https://www.congress.gov/member/thomas-suozzi/S001201,"Representative Suozzi, Thomas R.",thomas-suozzi/S001201
https://www.congress.gov/member/betty-sutton/S001174,"Representative Sutton, Betty",betty-sutton/S001174
https://www.congress.gov/member/eric-swalwell/S001193,"Representative Swalwell, Eric",eric-swalwell/S001193
https://www.congress.gov/member/david-sweeney/S001101,"Representative Sweeney, David McCann",david-sweeney/S001101
https://www.congress.gov/member/john-sweeney/S001149,"Representative Sweeney, John E.",john-sweeney/S001149
https://www.congress.gov/member/dick-swett/S001113,"Representative Swett, Dick",dick-swett/S001113
https://www.congress.gov/member/allen-swift/S001115,"Representative Swift, Al",allen-swift/S001115
https://www.congress.gov/member/patrick-swindall/S001122,"Representative Swindall, Patrick L.",patrick-swindall/S001122
https://www.congress.gov/member/james-symington/S001134,"Representative Symington, James W.",james-symington/S001134
https://www.congress.gov/member/william-symington/S001136,"Senator Symington, Stuart",william-symington/S001136
https://www.congress.gov/member/steven-symms/S001138,"Senator Symms, Steven D.",steven-symms/S001138
https://www.congress.gov/member/michael-synar/S001139,"Representative Synar, Mike",michael-synar/S001139
https://www.congress.gov/member/robert-taft/T000010,"Senator Taft, Robert, Jr.",robert-taft/T000010
https://www.congress.gov/member/mark-takai/T000473,"Representative Takai, Mark",mark-takai/T000473
https://www.congress.gov/member/mark-takano/T000472,"Representative Takano, Mark",mark-takano/T000472
https://www.congress.gov/member/burt-talcott/T000022,"Representative Talcott, Burt L.",burt-talcott/T000022
https://www.congress.gov/member/jim-talent/T000024,"Senator Talent, Jim",jim-talent/T000024
https://www.congress.gov/member/robert-tallon/T000034,"Representative Tallon, Robert M. (Robin)",robert-tallon/T000034
https://www.congress.gov/member/herman-talmadge/T000035,"Senator Talmadge, Herman E.",herman-talmadge/T000035
https://www.congress.gov/member/thomas-tancredo/T000458,"Representative Tancredo, Thomas G.",thomas-tancredo/T000458
https://www.congress.gov/member/john-tanner/T000038,"Representative Tanner, John S.",john-tanner/T000038
https://www.congress.gov/member/randy-tate/T000048,"Representative Tate, Randy",randy-tate/T000048
https://www.congress.gov/member/thomas-tauke/T000053,"Representative Tauke, Thomas Joseph",thomas-tauke/T000053
https://www.congress.gov/member/ellen-tauscher/T000057,"Representative Tauscher, Ellen O.",ellen-tauscher/T000057
https://www.congress.gov/member/w-tauzin/T000058,"Representative Tauzin, W. J. (Billy)",w-tauzin/T000058
https://www.congress.gov/member/charles-taylor/T000067,"Representative Taylor, Charles H.",charles-taylor/T000067
https://www.congress.gov/member/gene-taylor/T000075,"Representative Taylor, G.",gene-taylor/T000075
https://www.congress.gov/member/gene-taylor/T000074,"Representative Taylor, Gene",gene-taylor/T000074
https://www.congress.gov/member/roy-taylor/T000099,"Representative Taylor, Roy A.",roy-taylor/T000099
https://www.congress.gov/member/scott-taylor/T000477,"Representative Taylor, Scott",scott-taylor/T000477
https://www.congress.gov/member/van-taylor/T000479,"Representative Taylor, Van",van-taylor/T000479
https://www.congress.gov/member/charles-teague/T000109,"Representative Teague, Charles M.",charles-teague/T000109
https://www.congress.gov/member/harry-teague/T000466,"Representative Teague, Harry",harry-teague/T000466
https://www.congress.gov/member/olin-teague/T000110,"Representative Teague, Olin E.",olin-teague/T000110
https://www.congress.gov/member/frank-tejeda/T000113,"Representative Tejeda, Frank",frank-tejeda/T000113
https://www.congress.gov/member/claudia-tenney/T000478,"Representative Tenney, Claudia",claudia-tenney/T000478
https://www.congress.gov/member/lee-terry/T000459,"Representative Terry, Lee",lee-terry/T000459
https://www.congress.gov/member/jon-tester/T000464,"Senator Tester, Jon",jon-tester/T000464
https://www.congress.gov/member/craig-thomas/T000162,"Senator Thomas, Craig",craig-thomas/T000162
https://www.congress.gov/member/lindsay-thomas/T000184,"Representative Thomas, Lindsay",lindsay-thomas/T000184
https://www.congress.gov/member/william-thomas/T000188,"Representative Thomas, William M.",william-thomas/T000188
https://www.congress.gov/member/bennie-thompson/T000193,"Representative Thompson, Bennie G.",bennie-thompson/T000193
https://www.congress.gov/member/frank-thompson/T000200,"Representative Thompson, Frank, Jr.",frank-thompson/T000200
https://www.congress.gov/member/fred-thompson/T000457,"Senator Thompson, Fred",fred-thompson/T000457
https://www.congress.gov/member/glenn-thompson/T000467,"Representative Thompson, Glenn",glenn-thompson/T000467
https://www.congress.gov/member/mike-thompson/T000460,"Representative Thompson, Mike",mike-thompson/T000460
https://www.congress.gov/member/vernon-thomson/T000233,"Representative Thomson, Vernon W.",vernon-thomson/T000233
https://www.congress.gov/member/charles-thone/T000234,"Representative Thone, Charles",charles-thone/T000234
https://www.congress.gov/member/william-thornberry/T000238,"Representative Thornberry, Mac",william-thornberry/T000238
https://www.congress.gov/member/ray-thornton/T000243,"Representative Thornton, Ray",ray-thornton/T000243
https://www.congress.gov/member/john-thune/T000250,"Senator Thune, John",john-thune/T000250
https://www.congress.gov/member/karen-thurman/T000253,"Representative Thurman, Karen L.",karen-thurman/T000253
https://www.congress.gov/member/james-thurmond/T000254,"Senator Thurmond, Strom",james-thurmond/T000254
https://www.congress.gov/member/todd-tiahrt/T000260,"Representative Tiahrt, Todd",todd-tiahrt/T000260
https://www.congress.gov/member/patrick-tiberi/T000462,"Representative Tiberi, Patrick J.",patrick-tiberi/T000462
https://www.congress.gov/member/robert-tiernan/T000265,"Representative Tiernan, Robert O.",robert-tiernan/T000265
https://www.congress.gov/member/john-tierney/T000266,"Representative Tierney, John F.",john-tierney/T000266
https://www.congress.gov/member/thomas-tillis/T000476,"Senator Tillis, Thom",thomas-tillis/T000476
https://www.congress.gov/member/william-timmons/T000480,"Representative Timmons, William R. IV",william-timmons/T000480
https://www.congress.gov/member/scott-tipton/T000470,"Representative Tipton, Scott  R.",scott-tipton/T000470
https://www.congress.gov/member/dina-titus/T000468,"Representative Titus, Dina",dina-titus/T000468
https://www.congress.gov/member/rashida-tlaib/T000481,"Representative Tlaib, Rashida",rashida-tlaib/T000481
https://www.congress.gov/member/paul-tonko/T000469,"Representative Tonko, Paul",paul-tonko/T000469
https://www.congress.gov/member/richard-tonry/T000310,"Representative Tonry, Richard A.",richard-tonry/T000310
https://www.congress.gov/member/pat-toomey/T000461,"Senator Toomey, Pat",pat-toomey/T000461
https://www.congress.gov/member/peter-torkildsen/T000314,"Representative Torkildsen, Peter G.",peter-torkildsen/T000314
https://www.congress.gov/member/xochitl-torres-small/T000484,"Representative Torres Small, Xochitl",xochitl-torres-small/T000484
https://www.congress.gov/member/estaban-torres/T000316,"Representative Torres, Estaban Edward",estaban-torres/T000316
https://www.congress.gov/member/norma-torres/T000474,"Representative Torres, Norma J.",norma-torres/T000474
https://www.congress.gov/member/robert-torricelli/T000317,"Senator Torricelli, Robert G.",robert-torricelli/T000317
https://www.congress.gov/member/david-towell/T000321,"Representative Towell, David",david-towell/T000321
https://www.congress.gov/member/john-tower/T000322,"Senator Tower, John G.",john-tower/T000322
https://www.congress.gov/member/edolphus-towns/T000326,"Representative Towns, Edolphus",edolphus-towns/T000326
https://www.congress.gov/member/james-traficant/T000350,"Representative Traficant, James A., Jr.",james-traficant/T000350
https://www.congress.gov/member/lori-trahan/T000482,"Representative Trahan, Lori",lori-trahan/T000482
https://www.congress.gov/member/bob-traxler/T000356,"Representative Traxler, Bob",bob-traxler/T000356
https://www.congress.gov/member/david-treen/T000362,"Representative Treen, David C.",david-treen/T000362
https://www.congress.gov/member/paul-trible/T000367,"Senator Trible, Paul S., Jr.",paul-trible/T000367
https://www.congress.gov/member/david-trone/T000483,"Representative Trone, David J.",david-trone/T000483
https://www.congress.gov/member/david-trott/T000475,"Representative Trott, David A.",david-trott/T000475
https://www.congress.gov/member/niki-tsongas/T000465,"Representative Tsongas, Niki",niki-tsongas/T000465
https://www.congress.gov/member/paul-tsongas/T000393,"Senator Tsongas, Paul E.",paul-tsongas/T000393
https://www.congress.gov/member/jim-tucker/T000400,"Representative Tucker, James G., Jr. (Jim Guy)",jim-tucker/T000400
https://www.congress.gov/member/walter-tucker/T000405,"Representative Tucker, Walter R., III",walter-tucker/T000405
https://www.congress.gov/member/john-tunney/T000410,"Senator Tunney, John V.",john-tunney/T000410
https://www.congress.gov/member/jim-turner/T000424,"Representative Turner, Jim",jim-turner/T000424
https://www.congress.gov/member/michael-turner/T000463,"Representative Turner, Michael R.",michael-turner/T000463
https://www.congress.gov/member/robert-turner/T000471,"Representative Turner, Robert L.",robert-turner/T000471
https://www.congress.gov/member/mark-udall/U000038,"Senator Udall, Mark",mark-udall/U000038
https://www.congress.gov/member/morris-udall/U000001,"Representative Udall, Morris K.",morris-udall/U000001
https://www.congress.gov/member/tom-udall/U000039,"Senator Udall, Tom",tom-udall/U000039
https://www.congress.gov/member/albert-ullman/U000004,"Representative Ullman, Al",albert-ullman/U000004
https://www.congress.gov/member/lauren-underwood/U000040,"Representative Underwood, Lauren",lauren-underwood/U000040
https://www.congress.gov/member/robert-underwood/U000014,"Representative Underwood, Robert A.",robert-underwood/U000014
https://www.congress.gov/member/jolene-unsoeld/U000017,"Representative Unsoeld, Jolene",jolene-unsoeld/U000017
https://www.congress.gov/member/fred-upton/U000031,"Representative Upton, Fred",fred-upton/U000031
https://www.congress.gov/member/david-valadao/V000129,"Representative Valadao, David G.",david-valadao/V000129
https://www.congress.gov/member/tim-valentine/V000006,"Representative Valentine, Tim",tim-valentine/V000006
https://www.congress.gov/member/lionel-van-deerlin/V000024,"Representative Van Deerlin, Lionel",lionel-van-deerlin/V000024
https://www.congress.gov/member/jefferson-van-drew/V000133,"Representative Van Drew, Jefferson",jefferson-van-drew/V000133
https://www.congress.gov/member/chris-van-hollen/V000128,"Senator Van Hollen, Chris",chris-van-hollen/V000128
https://www.congress.gov/member/guy-van-der-jagt/V000027,"Representative Vander Jagt, Guy",guy-van-der-jagt/V000027
https://www.congress.gov/member/richard-vander-veen/V000029,"Representative Vander Veen, Richard F.",richard-vander-veen/V000029
https://www.congress.gov/member/tommy-vandergriff/V000026,"Representative Vandergriff, Tommy J.",tommy-vandergriff/V000026
https://www.congress.gov/member/charles-vanik/V000047,"Representative Vanik, Charles A.",charles-vanik/V000047
https://www.congress.gov/member/juan-vargas/V000130,"Representative Vargas, Juan",juan-vargas/V000130
https://www.congress.gov/member/marc-veasey/V000131,"Representative Veasey, Marc A.",marc-veasey/V000131
https://www.congress.gov/member/filemon-vela/V000132,"Representative Vela, Filemon",filemon-vela/V000132
https://www.congress.gov/member/nydia-velazquez/V000081,"Representative Velazquez, Nydia M.",nydia-velazquez/V000081
https://www.congress.gov/member/bruce-vento/V000087,"Representative Vento, Bruce F.",bruce-vento/V000087
https://www.congress.gov/member/victor-veysey/V000093,"Representative Veysey, Victor V.",victor-veysey/V000093
https://www.congress.gov/member/joseph-vigorito/V000098,"Representative Vigorito, Joseph P.",joseph-vigorito/V000098
https://www.congress.gov/member/peter-visclosky/V000108,"Representative Visclosky, Peter J.",peter-visclosky/V000108
https://www.congress.gov/member/david-vitter/V000127,"Senator Vitter, David",david-vitter/V000127
https://www.congress.gov/member/george-voinovich/V000126,"Senator Voinovich, George V.",george-voinovich/V000126
https://www.congress.gov/member/harold-volkmer/V000112,"Representative Volkmer, Harold L.",harold-volkmer/V000112
https://www.congress.gov/member/barbara-vucanovich/V000124,"Representative Vucanovich, Barbara F.",barbara-vucanovich/V000124
